permutation_type,permutations,seed,RMSE,Rsquared,MAE,Resample
response,35,77,6.8419305351796424,0.07956071713601477,5.598552389944222,Bootstrap03
response,35,77,4.573671509061403,0.0043938297437365265,3.53574418267725,Bootstrap04
response,35,77,6.9386174639874865,0.03660985643329982,5.754451756680937,Bootstrap05
response,35,77,7.704839808045351,0.3815344411811863,6.834482558503471,Bootstrap06
response,35,77,9.703588484741635,0.028755189332217258,7.865742092580518,Bootstrap07
response,35,77,6.759319717490553,0.14986994933798622,5.802594114128441,Bootstrap08
response,35,77,7.550052706854886,0.05776811369398725,6.242481396599694,Bootstrap09
response,35,77,7.8566822962289855,0.008786124827630479,6.599951329335654,Bootstrap10
response,36,78,5.233521367076127,0.3774880915917363,4.132335397978485,Bootstrap01
response,36,78,5.4690895254100695,0.36482155093551144,4.778718438777714,Bootstrap02
response,36,78,7.387377949846004,0.06923010594744294,6.144685270857821,Bootstrap03
response,36,78,6.040830217116021,0.20543387709742472,5.026946698603387,Bootstrap04
response,36,78,6.5649372541891555,0.06130455503836797,5.539557310066755,Bootstrap05
response,36,78,9.686433078928367,4.597795174748364e-5,7.8139118160947065,Bootstrap06
response,36,78,5.275152115773652,0.29238342235544423,3.9437014691458314,Bootstrap07
response,36,78,7.07977716307177,0.7094985320578109,6.630149959077484,Bootstrap08
response,36,78,5.035017282535289,0.18394730368297582,4.288866965351364,Bootstrap09
response,36,78,7.676964814520476,0.3512417451745222,6.228947232195004,Bootstrap10
response,37,79,7.360755605678188,0.029298700764853587,6.0053748406963505,Bootstrap01
response,37,79,7.880189145985672,0.12092521149848384,6.771318321719461,Bootstrap02
response,37,79,6.958844869107383,0.08916332162197865,6.050042321873255,Bootstrap03
response,37,79,4.849155258512919,0.34730938521644295,3.892118113737934,Bootstrap04
response,37,79,5.425674872899578,0.17636950362942683,4.069268835324206,Bootstrap05
response,37,79,5.667011890111791,0.4488115463259101,4.149129554658294,Bootstrap06
response,37,79,5.799531012744466,0.22182973057603675,4.687008640144462,Bootstrap07
response,37,79,6.758851537477232,0.3094310345984642,5.945336264462448,Bootstrap08
response,37,79,6.172160228591027,0.10277011409728419,4.691922702588489,Bootstrap09
response,37,79,7.005185260365748,0.19390172117100224,5.553488211187813,Bootstrap10
response,38,80,8.466009024378042,0.40332048520774233,6.775772528270108,Bootstrap01
response,38,80,8.639061868586616,0.35676093367304174,7.111901928744999,Bootstrap02
response,38,80,6.010570435283653,0.21484999482165787,4.8827184611233205,Bootstrap03
response,38,80,6.178877076757936,0.17442398401812959,4.474152432996866,Bootstrap04
response,38,80,6.581930928063335,0.12044304868672209,5.9266891570220785,Bootstrap05
response,38,80,8.187445087496942,6.691632080233952e-4,6.865758602172828,Bootstrap06
response,38,80,7.597542742160933,5.591197511771815e-6,6.353564072007851,Bootstrap07
response,38,80,4.29449095699976,0.63623879680616,3.870030403331234,Bootstrap08
response,38,80,4.520182056684033,0.23552213683244816,3.726379205479267,Bootstrap09
response,38,80,11.305892727181687,0.4917552326710418,9.22501122270363,Bootstrap10
response,39,81,6.212591393883103,0.1727342741095593,4.958048368965725,Bootstrap01
response,39,81,7.868461462362842,8.836110760424422e-5,6.469414594378318,Bootstrap02
response,39,81,8.020515194760732,0.005264720224550655,5.719338006881986,Bootstrap03
response,39,81,5.839612156911201,0.38410365225551224,4.449537553567334,Bootstrap04
response,39,81,7.783760218005245,0.004655047780722973,6.501362458116294,Bootstrap05
response,39,81,3.225813840571189,0.23712233917514508,2.881507130589671,Bootstrap06
response,39,81,7.4637476737781006,0.002907337557843989,5.154480070403407,Bootstrap07
response,39,81,7.658942846673664,8.368209295219323e-5,6.110033274756516,Bootstrap08
response,39,81,8.823516377098567,0.009578335676724633,7.799185071624663,Bootstrap09
response,39,81,5.9265674377904896,0.24798475269902023,5.325755557444292,Bootstrap10
response,40,82,6.261428735111582,0.15122289527429075,4.702058055906211,Bootstrap01
response,40,82,8.055345906455102,0.16069011210559678,6.881585110717029,Bootstrap02
response,40,82,4.618285280711118,0.007816823131043243,3.878300604762601,Bootstrap03
response,40,82,6.849042533035491,0.17647621668313637,6.1549152597508145,Bootstrap04
response,40,82,8.96198925878062,0.06876985562111824,7.633411838666577,Bootstrap05
response,40,82,5.033127268446831,0.03575857195596331,3.5590809428594103,Bootstrap06
response,40,82,8.168051252320012,0.08703337314050523,6.506616533428897,Bootstrap07
response,40,82,8.389179118152816,0.021471117065481164,6.980704324007746,Bootstrap08
response,40,82,7.1302327476113225,0.4686943557318272,5.786686605557487,Bootstrap09
response,40,82,8.70243934001313,0.0844544311132031,7.800204230184411,Bootstrap10
response,41,83,6.801583832886044,0.013911585255221164,5.793806999144836,Bootstrap01
response,41,83,8.348843364383857,0.4323894343858627,7.523914798858742,Bootstrap02
response,41,83,7.119673087233912,0.17853700887456453,6.041172379151306,Bootstrap03
response,41,83,8.336700771310756,0.0942544680028795,7.530773371151673,Bootstrap04
response,41,83,7.798933837723629,6.770858867210781e-4,7.676473644061887,Bootstrap05
response,41,83,6.460151779548274,2.886819240200322e-4,4.684626603004476,Bootstrap06
response,41,83,6.963574282911006,6.163018651083503e-7,5.930152310183706,Bootstrap07
response,41,83,6.360412018486812,0.09795245088019457,5.107343605456715,Bootstrap08
response,41,83,7.93738128052965,0.06593478997377845,6.362173236132706,Bootstrap09
response,41,83,6.6706993418925435,0.09810317768324422,5.335723499236478,Bootstrap10
response,42,84,8.628509162092264,0.18726464917971203,7.723046594318244,Bootstrap01
response,42,84,7.952492826827828,0.17793037043474727,5.703434993392959,Bootstrap02
response,42,84,7.607544432179124,0.4375070656587276,5.508166870326395,Bootstrap03
response,42,84,10.865918306753096,0.34614341645218927,8.585694047440764,Bootstrap04
response,42,84,10.48063870061419,0.4391945593631558,8.808394712180148,Bootstrap05
response,42,84,7.981709744706026,0.26148693921625077,6.34727739822629,Bootstrap06
response,42,84,8.798636418783516,0.003059983357982332,7.747387800041521,Bootstrap07
response,42,84,8.92376658639323,0.007039214240459364,6.891548912880614,Bootstrap08
response,42,84,9.619840338937884,0.670579244786676,7.64571270236849,Bootstrap09
response,42,84,8.0273123887852,0.08835294869787177,6.8552210647042795,Bootstrap10
response,43,85,9.694024630069531,0.40770596115355956,8.379670779338099,Bootstrap01
response,43,85,4.605282536860823,0.5569180612910007,3.734085526628859,Bootstrap02
response,43,85,5.265962248944609,0.18256807585234902,4.302711037690841,Bootstrap03
response,43,85,8.73830487245319,0.085994488942072,7.738465861878587,Bootstrap04
response,43,85,7.090834215764664,0.07633022908867386,5.538857666383857,Bootstrap05
response,43,85,8.397515467568077,0.00456930628438478,6.295452348094866,Bootstrap06
response,43,85,7.496571438755306,0.40531114164518484,6.5771679690917955,Bootstrap07
response,43,85,8.744459506124429,0.21396095984579994,7.7099983573908535,Bootstrap08
response,43,85,5.183743541069742,0.269661975404532,3.7127569271644827,Bootstrap09
response,43,85,5.124015789848871,0.01465074471579164,4.44718437579295,Bootstrap10
response,44,86,10.810174419209183,0.04050094125018449,8.479285561732171,Bootstrap01
response,44,86,7.2606985230772905,0.004989505488721926,5.8197758432097855,Bootstrap02
response,44,86,15.983017306206715,0.28311867612292746,13.207080361705648,Bootstrap03
response,44,86,3.3932772189649643,0.03715398002741615,3.0245628339293167,Bootstrap04
response,44,86,7.757684713937887,0.09103414746375514,6.602694176869861,Bootstrap05
response,44,86,8.087354611223542,0.03670982053550295,7.000004450660494,Bootstrap06
response,44,86,7.277204922257852,0.2989203581624613,6.407029396870173,Bootstrap07
response,44,86,6.16188311776529,0.09991122054673052,4.545226443216172,Bootstrap08
response,44,86,8.514532481432596,0.006745579410887139,6.690741614562406,Bootstrap09
response,44,86,7.194809598928475,0.06954209845002658,6.186951638715784,Bootstrap10
response,45,87,8.018097309128777,0.32738055390596005,6.110534054593813,Bootstrap01
response,45,87,11.284486439473017,0.038377912219436705,9.086184343060841,Bootstrap02
response,45,87,4.642187479777861,0.27090515488333966,4.336458470320116,Bootstrap03
response,45,87,8.10759295151644,1.0118955079989327e-4,7.634168256452344,Bootstrap04
response,45,87,6.875979654422393,0.2914685690503853,5.888975470405715,Bootstrap05
response,45,87,8.352312914412165,0.34112418915578785,6.6705983224161285,Bootstrap06
response,45,87,7.716748231597681,0.28829658516388096,5.413339619972057,Bootstrap07
response,45,87,6.945658751720808,3.2268413499762094e-4,5.363479318623436,Bootstrap08
response,45,87,8.41826269008339,0.029786355288722005,7.461029750009064,Bootstrap09
response,45,87,8.535461836362778,0.2381637652946158,7.297748915268309,Bootstrap10
response,46,88,9.707685274425524,0.009387235024673292,8.195503003328655,Bootstrap01
response,46,88,7.885586347393989,0.08337895921608636,7.019946074654179,Bootstrap02
response,46,88,6.562806309061167,0.07410811032720274,5.726763989850031,Bootstrap03
response,46,88,7.675216761523903,0.016721427439775872,6.91936530394922,Bootstrap04
response,46,88,7.380490341098038,0.1549471401937294,5.461894061176159,Bootstrap05
response,46,88,6.0358424062785705,0.010062976591289807,4.929074468154315,Bootstrap06
response,46,88,6.370307743643557,0.05436704135705079,5.066198220991673,Bootstrap07
response,46,88,7.851585743220211,0.13584505044148223,6.158132632770218,Bootstrap08
response,46,88,5.5164795123293136,0.21527992724559425,4.709147215605787,Bootstrap09
response,46,88,7.985460203198679,0.16983012752529267,6.4989838332334315,Bootstrap10
response,47,89,3.9533464294345637,0.002148304259315103,3.2196612614033038,Bootstrap01
response,47,89,5.158471505239634,0.19714015634929255,4.489781096838945,Bootstrap02
response,47,89,6.590755227520607,0.49944095952531115,5.773947565807101,Bootstrap03
response,47,89,7.606242538415326,0.020512829833362722,6.545823837309501,Bootstrap04
response,47,89,4.9011902371060945,0.5603154638401829,3.843556466228225,Bootstrap05
response,47,89,4.657362315299905,0.35596769509484605,4.089566623567312,Bootstrap06
response,47,89,3.5356081347745145,0.4933209634550933,2.8332632402360427,Bootstrap07
response,47,89,9.364271269628965,0.011486874759071586,5.173209353274921,Bootstrap08
response,47,89,8.608880783271978,0.0388224250521679,4.919884141270561,Bootstrap09
response,47,89,9.783868022630966,0.07811263216990307,5.703286464768143,Bootstrap10
response,48,90,5.838323841995955,0.011144318350585429,4.1079798216101535,Bootstrap01
response,48,90,10.6644743841169,0.11869572422923419,8.07430547205672,Bootstrap02
response,48,90,8.685327447851973,0.03176266964563551,7.0807872552135995,Bootstrap03
response,48,90,5.284691835789604,0.14100074129009055,4.442296262867153,Bootstrap04
response,48,90,5.036873995884449,0.3406218759436949,3.668295401306185,Bootstrap05
response,48,90,10.273714480253563,0.08428114884165427,7.9048156636360565,Bootstrap06
response,48,90,9.385882334484474,0.014351726318920363,7.313483671268579,Bootstrap07
response,48,90,8.129486651580176,0.0043212450912472646,6.5592893488857085,Bootstrap08
response,48,90,7.227103095049533,0.048771903305970365,4.891124165188401,Bootstrap09
response,48,90,8.257713554810707,0.00868957610100043,5.713699337118933,Bootstrap10
response,49,91,7.372516054419328,0.027898104380369645,6.112076875196684,Bootstrap01
response,49,91,8.119481035166345,0.9275059639026144,7.21879253324054,Bootstrap02
response,49,91,8.098118220481167,0.031112161460527053,6.666006176250822,Bootstrap03
response,49,91,8.802157781734271,0.39281636576318907,6.574591064747886,Bootstrap04
response,49,91,11.104322083193365,0.27617757037331253,9.386729235504944,Bootstrap05
response,49,91,6.612095306225572,0.19399172589484173,5.671065372814316,Bootstrap06
response,49,91,7.305120952100525,0.7492633253555071,5.793370095932375,Bootstrap07
response,49,91,11.290083954736478,0.35415404044603604,10.141589048239355,Bootstrap08
response,49,91,9.361482056201718,5.614606363802669e-4,8.384468919814895,Bootstrap09
response,49,91,11.516344894626085,0.010997125302674092,9.296708775714233,Bootstrap10
response,50,92,5.830756515243185,0.04864075426028379,5.283822500814501,Bootstrap01
response,50,92,5.103639748476239,0.042852625030475065,4.057655630281571,Bootstrap02
response,50,92,6.392315813069015,0.02514105954849498,5.44787563254769,Bootstrap03
response,50,92,9.182667889825794,0.14633745954986926,7.357440711617107,Bootstrap04
response,50,92,5.879033644711741,0.3661582458926103,4.2391979364024355,Bootstrap05
response,50,92,7.187427442897204,0.009403649590504673,6.237540758874051,Bootstrap06
response,50,92,9.133106643691034,0.2201461140458073,7.586386458789933,Bootstrap07
response,50,92,8.68951548156774,0.4477123435281561,6.723074007400132,Bootstrap08
response,50,92,6.396054490112969,0.1941373647992226,4.9162517954525935,Bootstrap09
response,50,92,8.105367761899585,0.14816369292709336,6.5322670276827814,Bootstrap10
response,51,93,5.0363607966100625,0.5711524262053926,4.180585670155419,Bootstrap01
response,51,93,5.43400505655014,0.35147797147940063,5.013921715605625,Bootstrap02
response,51,93,4.762841355015854,0.3391636977885767,4.104671431764191,Bootstrap03
response,51,93,6.522620645295394,0.5797443587116571,5.369348887447133,Bootstrap04
response,51,93,8.319247663095133,0.30884703391744117,6.585607977979193,Bootstrap05
response,51,93,8.984424848241476,0.004045734279676329,8.129296223196526,Bootstrap06
response,51,93,8.20900168482851,0.023103978971409308,6.98978219435497,Bootstrap07
response,51,93,5.144781442817513,0.4596561192870607,3.348618910633892,Bootstrap08
response,51,93,6.177902928801715,0.1321435724813999,5.532399316392727,Bootstrap09
response,51,93,7.026978289975144,0.004384735358640192,6.644955797792974,Bootstrap10
response,52,94,7.373960158621434,0.05800342824596086,6.810066384225504,Bootstrap01
response,52,94,8.015038927668957,0.0016731196039498702,6.683452378496978,Bootstrap02
response,52,94,7.329630540785615,0.00850458753781951,5.923031679255954,Bootstrap03
response,52,94,7.93513784113858,0.5020616255464441,7.061246030372168,Bootstrap04
response,52,94,6.047709748634134,0.16828048958968833,3.9251134013462488,Bootstrap05
response,52,94,7.541149881836042,0.19373745530071076,6.2351385528383,Bootstrap06
response,52,94,6.389040721058928,0.46237807168617306,5.352464237872946,Bootstrap07
response,52,94,3.7133240525103277,0.7625574382832718,3.513122439215787,Bootstrap08
response,52,94,8.245240337008985,0.23017261457088067,6.508080914420482,Bootstrap09
response,52,94,8.188574802642012,0.014600038261230849,7.435873720446105,Bootstrap10
response,53,95,9.315441688871255,0.3550709725359509,8.074017903824656,Bootstrap01
response,53,95,6.0002390554661185,0.16867317558417969,5.054822766363803,Bootstrap02
response,53,95,5.989418841128057,0.11507990069203564,4.812391244979692,Bootstrap03
response,53,95,6.730121290750803,0.4589136977188765,5.631877222181639,Bootstrap04
response,53,95,10.543493416250813,0.0867884266323141,9.307379260541088,Bootstrap05
response,53,95,10.270423504810083,0.03402251960148784,7.886961873773459,Bootstrap06
response,53,95,7.703576420370691,9.606545219636617e-4,6.855627666292249,Bootstrap07
response,53,95,4.809802321991168,0.22011132048826185,4.25753066315368,Bootstrap08
response,53,95,7.510583851592815,0.5338308096566537,5.870533065173674,Bootstrap09
response,53,95,5.355483173640003,0.5363485408599431,5.015697674658009,Bootstrap10
response,54,96,8.122452176459472,0.4499865604052663,7.06926558471884,Bootstrap01
response,54,96,6.617306610601432,0.00688881261135016,5.14971012146345,Bootstrap02
response,54,96,4.513057178945523,0.6020792283131636,3.7211056884631297,Bootstrap03
response,54,96,6.267814149742228,0.01055747082227325,5.234042003701744,Bootstrap04
response,54,96,5.888385296486386,0.25779643967831584,4.611806716495696,Bootstrap05
response,54,96,5.0379450294098405,0.0017627979801920896,4.308322181235171,Bootstrap06
response,54,96,6.290173612007986,0.007657237369904559,4.992775140787553,Bootstrap07
response,54,96,6.871361761755981,0.009875442196348496,5.508761418726611,Bootstrap08
response,54,96,7.23526363992675,0.07164817085624872,6.696744140845256,Bootstrap09
response,54,96,5.295670708934191,0.0020353088614477256,4.420665943299056,Bootstrap10
response,55,97,8.196909931380448,0.3149017280865834,7.198743787635128,Bootstrap01
response,55,97,8.448325027431098,0.07791305936048218,5.983814912210967,Bootstrap02
response,55,97,6.1890990173455,0.014272799774320338,5.056200155268783,Bootstrap03
response,55,97,6.54725564038103,0.08146193765754885,5.023441850269032,Bootstrap04
response,55,97,9.393534529070442,0.8214652372148569,7.940525245525744,Bootstrap05
response,55,97,8.792387511483193,0.009526905012184783,7.696533005703412,Bootstrap06
response,55,97,7.975892246825728,0.16155202470707158,6.204094799439695,Bootstrap07
response,55,97,8.174357347968606,0.4834985963507771,6.980538467799787,Bootstrap08
response,55,97,8.007079255323113,0.49308952564198466,6.299149914900477,Bootstrap09
response,55,97,7.809111910945588,0.014968312312536727,6.720059783984569,Bootstrap10
response,56,98,5.787682150108813,7.495546002687448e-4,4.385451443001355,Bootstrap01
response,56,98,10.034930071660057,0.026448204248717657,8.919534658327423,Bootstrap02
response,56,98,11.27641984533254,0.16841762659843532,10.483028739529315,Bootstrap03
response,56,98,7.797924350701691,0.07706766069855531,5.446627177695726,Bootstrap04
response,56,98,10.542531435742402,0.032762040503378276,9.374487873992356,Bootstrap05
response,56,98,4.565439992612784,0.19507816160008862,4.135290821726501,Bootstrap06
response,56,98,8.715900986602314,0.08092086319865041,7.512864451308366,Bootstrap07
response,56,98,7.89421235672736,0.07768190801327109,6.534959097891529,Bootstrap08
response,56,98,7.868237094330989,0.10603534179588052,5.354931343637941,Bootstrap09
response,56,98,4.459411214150102,0.004548553120769091,2.942692319673843,Bootstrap10
response,57,99,6.761417792715932,0.11171777408065582,6.162362419256798,Bootstrap01
response,57,99,5.118281161765081,0.27646785451059724,4.447852125680992,Bootstrap02
response,57,99,7.8886050169910655,0.03981918583516442,7.430448595174035,Bootstrap03
response,57,99,4.620285437901561,0.041935030043209275,3.143569317552604,Bootstrap04
response,57,99,6.880425131517584,0.008957050058398813,6.245656445315838,Bootstrap05
response,57,99,9.618814756057587,0.00631022528675836,7.739308538894176,Bootstrap06
response,57,99,5.7602172429552425,0.010455695092806272,5.084947994365165,Bootstrap07
response,57,99,5.633314409442619,0.18447385305267477,4.8781462063213326,Bootstrap08
response,57,99,5.708704036912296,0.08900900052607194,4.5932914055706595,Bootstrap09
response,57,99,4.679496795420978,0.18338972347571,3.9044282493192557,Bootstrap10
response,58,100,7.572074040029522,0.28370875757559477,6.068756081707741,Bootstrap01
response,58,100,6.4109393019126975,0.027196147702566197,4.706417318149047,Bootstrap02
response,58,100,9.34220389742345,0.046133285389284275,7.1716186531316986,Bootstrap03
response,58,100,9.113094729033849,0.04034079631081359,7.5710034838321265,Bootstrap04
response,58,100,5.798413124890598,0.2834186519838643,4.930524166385044,Bootstrap05
response,58,100,4.954412603591747,0.5362584664325135,3.986802026174539,Bootstrap06
response,58,100,6.945086071128232,0.12074224748880893,5.356943133890038,Bootstrap07
response,58,100,6.641444295952887,7.871857271130789e-4,5.178059499491806,Bootstrap08
response,58,100,6.0360649113631295,0.46469973958911176,4.857293708708897,Bootstrap09
response,58,100,5.684704941651772,0.2799747473230189,4.31734254149304,Bootstrap10
response,59,101,7.909153773329798,0.13287728525771603,6.108215223026275,Bootstrap01
response,59,101,7.950933925565743,0.07528727845275981,4.924286661607965,Bootstrap02
response,59,101,7.457390597548139,0.0010692397498797662,6.16176540863411,Bootstrap03
response,59,101,3.1735267872182376,0.9575472345913313,2.6363849899902396,Bootstrap04
response,59,101,6.05306625435483,0.1590969084963238,4.389644820465133,Bootstrap05
response,59,101,6.560676109291271,0.05359632231277794,4.4817278358905535,Bootstrap06
response,59,101,2.6072176924738892,0.4118737457181919,2.0827494907611794,Bootstrap07
response,59,101,7.672159222976199,0.09409457368395431,6.294145876642244,Bootstrap08
response,59,101,10.920471765582242,0.04533639681247838,7.783833239891154,Bootstrap09
response,59,101,10.219853769182098,0.11395138914037274,7.8344731307563595,Bootstrap10
response,60,102,7.536274192205783,0.016375253884737043,6.447748984298289,Bootstrap01
response,60,102,8.60296734889105,0.019490066327232228,7.087624617947475,Bootstrap02
response,60,102,5.507419222516115,0.01939038066763067,5.121618421010227,Bootstrap03
response,60,102,7.565996867134528,0.0198030291933725,6.880234938348655,Bootstrap04
response,60,102,6.64662178743878,0.20298614804292253,5.7569076041539,Bootstrap05
response,60,102,8.611830353378341,0.05254237336969043,7.6147658477475675,Bootstrap06
response,60,102,8.026263155438983,0.06715053600819192,6.517687055106727,Bootstrap07
response,60,102,6.867757245692856,0.37820069804408823,5.628204207553612,Bootstrap08
response,60,102,7.598128621992926,0.6326611347348703,6.157358546868496,Bootstrap09
response,60,102,7.44521447269824,0.03731261250103877,6.199105188830171,Bootstrap10
response,61,103,7.5859430928883,0.7022144334952138,6.636397789344485,Bootstrap01
response,61,103,7.27861588602581,0.1184494493315867,5.748410249374057,Bootstrap02
response,61,103,8.969061449005705,0.12369434481667324,7.5927486629421415,Bootstrap03
response,61,103,9.05196934605967,0.8496970807557693,7.128770011388216,Bootstrap04
response,61,103,5.185428891348543,0.10014643820371412,4.16745494961724,Bootstrap05
response,61,103,10.574592136851924,0.5040290965070585,7.739900299539634,Bootstrap06
response,61,103,10.400927875539063,0.9375490124076195,8.458052129895886,Bootstrap07
response,61,103,10.289457824036239,0.3014098056817664,7.884153517789634,Bootstrap08
response,61,103,8.274096952527904,0.30102914506275386,6.571320571567458,Bootstrap09
response,61,103,8.096539299535378,0.14935225191054527,5.9678802912247715,Bootstrap10
response,62,104,7.858471851705197,0.41727546713722513,6.428910137060966,Bootstrap01
response,62,104,8.743509129709517,0.04896625870416671,7.1868309658811516,Bootstrap02
response,62,104,7.788498476244265,0.0686612568952725,7.011962292408199,Bootstrap03
response,62,104,9.081298895811388,7.955481879847169e-7,7.1666830392777445,Bootstrap04
response,62,104,5.272125749719116,0.32696715105499974,4.672219571479251,Bootstrap05
response,62,104,8.710475249047924,0.9623494860520323,6.715193648548622,Bootstrap06
response,62,104,7.210917571732612,0.007262522727233801,6.3703914906811425,Bootstrap07
response,62,104,7.4549822709172435,0.009642727782603647,6.012334770130189,Bootstrap08
response,62,104,9.062707005389898,0.03767728757370506,7.194326028782312,Bootstrap09
response,62,104,12.751531991811891,0.044589534436898705,11.555959364240586,Bootstrap10
response,63,105,9.241031874069073,0.19388463517679458,8.022373171550834,Bootstrap01
response,63,105,7.745344465565177,0.029276955566917996,7.308791396864788,Bootstrap02
response,63,105,6.538266987297591,0.010925034957561152,5.24745708863208,Bootstrap03
response,63,105,8.173096682916121,0.017650556936356494,7.101098964380177,Bootstrap04
response,63,105,7.502648196818992,0.1575233715261359,6.255131924415881,Bootstrap05
response,63,105,7.820733613629348,0.011780001375744236,6.712719869748326,Bootstrap06
response,63,105,10.553124519243404,0.024361752296557952,9.032532732790374,Bootstrap07
response,63,105,5.795386246947725,0.36473569719181054,5.213781515451112,Bootstrap08
response,63,105,4.096434826853842,0.029745217031942675,3.6265561865278095,Bootstrap09
response,63,105,6.9903766699183185,0.30566198153490143,5.264549052341863,Bootstrap10
response,64,106,6.382574135932521,0.01930161483651669,5.3080728896673826,Bootstrap01
response,64,106,13.133089843725955,8.812859690689264e-4,11.528193860656792,Bootstrap02
response,64,106,7.963546527816458,0.10629796823642816,6.709135766353434,Bootstrap03
response,64,106,5.61241569112274,0.2902119238155099,4.419639542743905,Bootstrap04
response,64,106,9.228716509229576,0.010660857187472656,7.120028358080335,Bootstrap05
response,64,106,7.542695322492795,0.13761315317576306,6.631104718196145,Bootstrap06
response,64,106,5.902651182343153,0.011206894123452596,4.979395059738428,Bootstrap07
response,64,106,5.868707553052978,0.21003931739987733,5.399680789373693,Bootstrap08
response,64,106,7.262842100830991,0.3941369469018041,5.394574130262816,Bootstrap09
response,64,106,6.414163033453873,0.18680757291487055,5.629374238492956,Bootstrap10
response,65,107,9.385850227762994,0.37665362821832477,7.375629486544621,Bootstrap01
response,65,107,7.6759939498017955,0.2560783167578509,5.398689242295299,Bootstrap02
response,65,107,5.980270011182526,0.002875756199652232,5.090762031457741,Bootstrap03
response,65,107,7.0145253337258175,0.1007319067378459,5.214555416467125,Bootstrap04
response,65,107,8.417279895533328,0.0910024588965442,7.146972802799935,Bootstrap05
response,65,107,8.409458254203145,0.10386686580268233,7.064682505498,Bootstrap06
response,65,107,13.096945933306062,0.11075635047711797,11.098231356361167,Bootstrap07
response,65,107,8.088524541138076,0.14100892117340547,5.755898311348111,Bootstrap08
response,65,107,9.832199076698773,0.6188219322201219,8.36833640088736,Bootstrap09
response,65,107,6.523457112434606,0.1666813475049323,5.50259415622551,Bootstrap10
response,66,108,6.877223340197893,0.5199427375326532,5.613479312997766,Bootstrap01
response,66,108,7.198025020967934,3.1231686169863407e-6,6.089258344885251,Bootstrap02
response,66,108,7.0767347722787735,0.021163096459078094,5.585840476192754,Bootstrap03
response,66,108,5.429641406804054,0.09159992792716987,4.263096511616933,Bootstrap04
response,66,108,7.925947954582689,0.030524325009020886,7.266419329053499,Bootstrap05
response,66,108,7.883231343300523,0.02872808277182281,6.3460138538764,Bootstrap06
response,66,108,6.135718830057836,0.14511192429322414,5.194053030808755,Bootstrap07
response,66,108,5.901462845348703,0.28817539584210194,4.890177739213095,Bootstrap08
response,66,108,7.025688312743978,0.0948627059343614,6.56604632003982,Bootstrap09
response,66,108,7.633307015836301,0.07027004982797036,6.743620190227084,Bootstrap10
response,67,109,4.315943149651339,0.05211001671628251,3.6708159501290694,Bootstrap01
response,67,109,9.271717876236938,0.10283158665154851,8.310180399279595,Bootstrap02
response,67,109,2.979222809623353,0.0286614707935267,2.4964598614098787,Bootstrap03
response,67,109,6.976607155487934,0.09599345149584075,5.681848871958667,Bootstrap04
response,67,109,9.33737747673141,0.003186501909916562,7.654867996590175,Bootstrap05
response,67,109,4.754947775821792,0.19152831419129157,3.80708989689828,Bootstrap06
response,67,109,7.141487397298185,0.32254952838001494,6.177682947969925,Bootstrap07
response,67,109,4.712210670665995,0.3424953298051856,3.9798501152335675,Bootstrap08
response,67,109,4.776828932695706,0.11329827149932419,3.9834503308977776,Bootstrap09
response,67,109,8.490545960793629,0.06138125121955544,6.876337868017122,Bootstrap10
response,68,110,7.239742786460144,9.646711490623981e-4,6.583691350333964,Bootstrap01
response,68,110,5.002042407463665,0.028823884516470524,4.03863756496601,Bootstrap02
response,68,110,7.259184427224784,0.08979243536199583,6.319812433495118,Bootstrap03
response,68,110,11.476720252612115,0.2715672793625892,8.716337451320983,Bootstrap04
response,68,110,7.12055381762193,0.2761909744103434,5.89507965787551,Bootstrap05
response,68,110,10.25088118734894,0.1479617467897537,7.820121961735704,Bootstrap06
response,68,110,10.821045846321306,0.10305735866013498,9.35174322438715,Bootstrap07
response,68,110,9.11477395312973,0.591784277416074,6.788487767611941,Bootstrap08
response,68,110,6.417753237943232,0.06577306135248208,5.639755940190231,Bootstrap09
response,68,110,9.958660743626474,0.47985929842330133,8.47056412127434,Bootstrap10
response,69,111,7.713357435180648,0.045384958799104494,5.105167953308565,Bootstrap01
response,69,111,7.800052034331399,0.11720812857162727,6.780789519715374,Bootstrap02
response,69,111,10.205483647039642,0.38584388253634205,8.188157193693101,Bootstrap03
response,69,111,8.564971195449532,0.001991605750540001,6.532474846033058,Bootstrap04
response,69,111,8.594054414383645,0.16143403465048498,7.928244423802889,Bootstrap05
response,69,111,5.0581901699871645,0.06389814841068718,3.99107554818467,Bootstrap06
response,69,111,7.500686917236139,0.03742141770723715,6.0423217484730465,Bootstrap07
response,69,111,8.122818265312981,0.34009757867559753,5.865356767652445,Bootstrap08
response,69,111,3.473763385596305,0.06184298559225059,3.3609513981368178,Bootstrap09
response,69,111,7.772476233032993,0.018302417455100646,6.455739266335236,Bootstrap10
response,70,112,9.452450717453956,0.06666343714172195,8.34031728466676,Bootstrap01
response,70,112,10.041751246116506,0.014655877885731685,7.9759289870522725,Bootstrap02
response,70,112,10.068059242859674,0.0022637072426615274,8.41917264207984,Bootstrap03
response,70,112,5.593153613950918,0.05925183484093534,5.005030690725294,Bootstrap04
response,70,112,10.594889398904684,0.37404392969979594,8.518643868876156,Bootstrap05
response,70,112,4.555335987265335,0.1388441208010199,3.6183195240396056,Bootstrap06
response,70,112,9.862311969383443,0.19343033084472455,6.77718435591106,Bootstrap07
